"cluster_id","sample_date","cell_type","meta_cell_type","timepoint_num","NTRK1","NTRK2","NTRK3"
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Gamma","Nociceptors",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Sst","REMOVE",15,1,0,0
15,"E15","Proprioceptors","Proprioceptors",15,0,1,1
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","CGRP_Gamma","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,0
19,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,1,0
16,"E15","Unknown","Unknown",15,0,0,0
16,"E15","Unknown","Unknown",15,1,0,1
7,"E15","TrpM8","REMOVE",15,0,0,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,1
25,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
19,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
7,"E15","CGRP_Theta","Nociceptors",15,0,0,0
7,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
16,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,0,1,0
16,"E15","CGRP_Theta","Nociceptors",15,1,1,0
7,"E15","Unknown","Unknown",15,0,0,0
16,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,1
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,1
7,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,1
16,"E15","CGRP_Zeta","Nociceptors",15,1,0,1
16,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
16,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,0,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
24,"E15","Unknown","Unknown",15,0,0,0
10,"E15","Unknown","Unknown",15,0,1,1
7,"E15","Unknown","Unknown",15,1,0,0
7,"E15","C_LTMR","Mechanoreceptors",15,0,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","TrpM8","REMOVE",15,1,0,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,1
19,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,1,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
15,"E15","Proprioceptors","Proprioceptors",15,0,0,0
22,"E15","Abeta_RA_LTMR","Mechanoreceptors",15,1,1,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
1,"E15","Unknown","Unknown",15,0,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,1
19,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
15,"E15","Unknown","Unknown",15,0,1,0
19,"E15","Abeta_RA_LTMR","Mechanoreceptors",15,0,1,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,0,0,0
10,"E15","Unknown","Unknown",15,0,1,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,0,0,0
7,"E15","Unknown","Unknown",15,0,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
26,"E15","Unknown","Unknown",15,1,1,0
20,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,1
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Abeta_RA_LTMR","Mechanoreceptors",15,0,1,1
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","CGRP_Zeta","Nociceptors",15,0,0,0
7,"E15","Unknown","Unknown",15,0,0,0
26,"E15","Unknown","Unknown",15,1,0,0
25,"E15","TrpM8","REMOVE",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,0,0,0
16,"E15","CGRP_Zeta","Nociceptors",15,1,0,1
7,"E15","Unknown","Unknown",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
25,"E15","Unknown","Unknown",15,0,0,0
16,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
15,"E15","Proprioceptors","Proprioceptors",15,0,0,1
20,"E15","Unknown","Unknown",15,0,0,1
19,"E15","Unknown","Unknown",15,1,0,0
17,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,0
1,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
7,"E15","CGRP_Theta","Nociceptors",15,0,0,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
18,"E15","TrpM8","REMOVE",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Zeta","Nociceptors",15,1,0,1
24,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,0,0,0
15,"E15","Unknown","Unknown",15,0,1,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,0,0,0
1,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,0,0,0
20,"E15","Unknown","Unknown",15,1,1,1
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,1,1
25,"E15","C_LTMR","Mechanoreceptors",15,0,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
15,"E15","Unknown","Unknown",15,0,1,0
24,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
7,"E15","Unknown","Unknown",15,0,0,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
9,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,1,0
25,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,1,1,0
19,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,1,1,0
19,"E15","CGRP_Epsilion","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,1
10,"E15","Unknown","Unknown",15,0,1,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
19,"E15","Sst","REMOVE",15,0,0,1
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,0,0,0
7,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,0,1,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
26,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,0
1,"E15","Unknown","Unknown",15,1,0,1
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
14,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
21,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,1
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
10,"E15","Unknown","Unknown",15,0,1,1
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
1,"E15","Unknown","Unknown",15,1,1,1
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,1
18,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
21,"E15","Proprioceptors","Proprioceptors",15,0,0,1
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,0,0,0
27,"E15","Unknown","Unknown",15,1,0,1
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
7,"E15","Unknown","Unknown",15,1,1,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","CGRP_Gamma","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,1,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,1
2,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,1
7,"E15","Unknown","Unknown",15,0,0,0
19,"E15","Unknown","Unknown",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,1
1,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,1
16,"E15","Sst","REMOVE",15,1,0,0
16,"E15","CGRP_Epsilion","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,0,0,0
24,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,1
20,"E15","Unknown","Unknown",15,1,0,1
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
7,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
19,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
1,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
19,"E15","Abeta_RA_LTMR","Mechanoreceptors",15,0,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
17,"E15","Unknown","Unknown",15,1,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,1,0,0
7,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
7,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,1
26,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Abeta_RA_LTMR","Mechanoreceptors",15,0,0,0
19,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
7,"E15","Unknown","Unknown",15,0,0,0
24,"E15","Unknown","Unknown",15,1,1,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,0,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","TrpM8","REMOVE",15,1,0,0
16,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,0,1,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,1,0
16,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","TrpM8","REMOVE",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
1,"E15","Unknown","Unknown",15,0,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,1
20,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Adelta_LTMR","Mechanoreceptors",15,0,1,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
16,"E15","CGRP_Zeta","Nociceptors",15,1,0,1
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
24,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
24,"E15","Unknown","Unknown",15,0,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
24,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
20,"E15","CGRP_Eta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
10,"E15","Unknown","Unknown",15,1,1,0
20,"E15","Unknown","Unknown",15,1,0,1
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Sst","REMOVE",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,1
16,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
1,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,0,0,0
25,"E15","TrpM8","REMOVE",15,0,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,0,0,0
1,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
1,"E15","CGRP_Epsilion","Nociceptors",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Eta","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,1
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
22,"E15","Abeta_RA_LTMR","Mechanoreceptors",15,0,1,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
15,"E15","Proprioceptors","Proprioceptors",15,0,1,0
25,"E15","CGRP_Epsilion","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,1,0,0
15,"E15","Unknown","Unknown",15,0,1,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
10,"E15","Unknown","Unknown",15,0,1,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,0,0,0
2,"E15","TrpM8","REMOVE",15,1,0,0
7,"E15","Unknown","Unknown",15,0,0,0
20,"E15","Unknown","Unknown",15,1,0,1
25,"E15","Unknown","Unknown",15,1,0,0
27,"E15","Abeta_Field","Mechanoreceptors",15,1,0,1
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
7,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
7,"E15","C_LTMR","Mechanoreceptors",15,0,0,1
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
19,"E15","Unknown","Unknown",15,1,1,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
7,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,0,0,0
16,"E15","CGRP_Theta","Nociceptors",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,1,0
26,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
20,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
20,"E15","Unknown","Unknown",15,0,0,0
1,"E15","CGRP_Gamma","Nociceptors",15,1,0,1
20,"E15","Unknown","Unknown",15,1,0,0
16,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,0,0,0
7,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Unknown","Unknown",15,1,0,0
7,"E15","CGRP_Epsilion","Nociceptors",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
15,"E15","Proprioceptors","Proprioceptors",15,0,1,0
1,"E15","Unknown","Unknown",15,1,0,0
1,"E15","Unknown","Unknown",15,1,0,0
19,"E15","Unknown","Unknown",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
19,"E15","C_LTMR","Mechanoreceptors",15,1,0,0
25,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,1
17,"E15","C_LTMR","Mechanoreceptors",15,0,0,0
24,"E15","Unknown","Unknown",15,1,1,0
18,"E15","TrpM8","REMOVE",15,1,0,0
7,"E15","CGRP_Gamma","Nociceptors",15,0,0,0
25,"E15","Unknown","Unknown",15,1,0,0
25,"E15","CGRP_Alpha","Nociceptors",15,1,0,0
16,"E15","Nonpeptidergic_nociceptors","Nociceptors",15,1,0,0
18,"E15","TrpM8","REMOVE",15,1,0,0
25,"E15","C_LTMR","Mechanoreceptors",15,0,0,1
7,"E15","Unknown","Unknown",15,1,0,0
26,"E15","Unknown","Unknown",15,1,0,0
24,"E15","Unknown","Unknown",15,1,0,0
